id,dt_tm,lang,retweet,name,body,lat,lon
1049741280476110849,Tue Oct 09 19:19:59 +0000 2018,en,0,d0pesuprme,You bought this shit,,
1049741296443756549,Tue Oct 09 19:20:02 +0000 2018,en,1,SolzShomzy,RT @femi_golden: Hot Deal 🔥  iPhone Xs  256Gb  New; but no pack or accessories 🤔  N325;000  Just This 1 available; so FCFS 🤷🏾‍♂️  Please He…,,
1049741298360406016,Tue Oct 09 19:20:03 +0000 2018,en,1,aubreyolivia_,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741298419167232,Tue Oct 09 19:20:03 +0000 2018,en,0,tsairox,How the Google Pixel 3 stacks up against the iPhone XS and Galaxy S9 https://t.co/3DHCoeDknv https://t.co/6Lox1hlxqw,,
1049741300617150465,Tue Oct 09 19:20:03 +0000 2018,en,0,Tarruoah,Help me win an iPhone XS for free! https://t.co/dJ6EKGpSI5,,
1049741302181576710,Tue Oct 09 19:20:04 +0000 2018,en,0,MetroUK,Google launches Pixel 3 and Pixel 3 XL smartphones to rival the iPhone Xs https://t.co/YKIuOK6nV6,,
1049741306774339584,Tue Oct 09 19:20:05 +0000 2018,en,1,morid1n,RT @JulianChokkattu: Pixel 3 XL notch next to the iPhone XS Max. #madebygoogle @DigitalTrends https://t.co/9tRjSYCv8e,,
1049741309970444288,Tue Oct 09 19:20:06 +0000 2018,en,1,AndresJet213,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741321899036673,Tue Oct 09 19:20:09 +0000 2018,en,0,TheArticleTrunk,Google’s Pixel 3 vs Apple’s iPhone XS: how do they stack up? https://t.co/vThzILrSNt https://t.co/IMvM3zQqNW,,
1049741356984410114,Tue Oct 09 19:20:17 +0000 2018,en,0,hlysounds,the battle b/w the iPhone XS vs the new Google Pixel 3 has begun,,
1049741372859842560,Tue Oct 09 19:20:21 +0000 2018,en,1,Nic3Rod,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741384348028933,Tue Oct 09 19:20:23 +0000 2018,en,0,de_bocaenboca,Google’s Pixel 3 vs Apple’s iPhone XS: how do they stack up? https://t.co/BRnqQLydbL,,
1049741437011709952,Tue Oct 09 19:20:36 +0000 2018,en,1,Klarissa_4,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741446079815680,Tue Oct 09 19:20:38 +0000 2018,en,1,LiridonRamadani,RT @geekyranjit: The front facing speakers on the Pixel 3 XL are even slightly louder than iPhone XS Max which I thought were the loudest &amp;…,,
1049741454355107840,Tue Oct 09 19:20:40 +0000 2018,en,1,alexliam,RT @petapixel: The iPhone XS vs a cinema camera: Can you tell the difference? https://t.co/7hGDyAODoZ https://t.co/xkMnrEV1Rl,,
1049741457417007104,Tue Oct 09 19:20:41 +0000 2018,en,0,tech2eets,The #Pixel3 and 3 XL have been officially launched. But how well do they compare against other Android flagships an… https://t.co/BqxNyBqTga,,
1049741460201967618,Tue Oct 09 19:20:42 +0000 2018,en,1,Xoxotatianna,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741484063363073,Tue Oct 09 19:20:47 +0000 2018,en,1,jaaystaacks__,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741486890385411,Tue Oct 09 19:20:48 +0000 2018,en,1,isabelm13409481,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741507220176896,Tue Oct 09 19:20:53 +0000 2018,en,1,suleiman05,RT @Clinton_Vice_B: This one Off me sha 👀👀👀👀👀👀👀👀😳😳  3 months old Married pregnant woman booking appointment with her Lover all because he o…,,
1049741517303291905,Tue Oct 09 19:20:55 +0000 2018,en,0,fstcontests,Elevator Apple iPhone XS Giveaway https://t.co/YYhle6CX2R,,
1049741520679706624,Tue Oct 09 19:20:56 +0000 2018,en,1,bak840,RT @verge: How the Google Pixel 3 stacks up against the iPhone XS and Galaxy S9 https://t.co/xxdPHUajmG https://t.co/JKPbdgnKwo,,
1049741520922955777,Tue Oct 09 19:20:56 +0000 2018,en,1,breyannarm,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741536764854274,Tue Oct 09 19:21:00 +0000 2018,en,0,ahvalnewstemp,Alternatif link: https://t.co/3V4QyFSh7Z https://t.co/FjEz1GnUdD,,
1049741539218468864,Tue Oct 09 19:21:00 +0000 2018,en,0,sgondazim,SMART GADGETS ELECTRONICS PVT LTD  #USDCASH SALE SALE SALE HURRY WHILE STOCK LAST FREE DELIVERY HURRY HURRY 📱077453… https://t.co/hHKV88YDLZ,,
1049741550626824192,Tue Oct 09 19:21:03 +0000 2018,en,1,DPBigBang,RT @JulianChokkattu: Pixel 3 XL notch next to the iPhone XS Max. #madebygoogle @DigitalTrends https://t.co/9tRjSYCv8e,,
1049741557979594753,Tue Oct 09 19:21:05 +0000 2018,en,1,gthalysa,RT @_xakhsurinx_: Wish i had luck like this tf https://t.co/yfd1l1Y6Go,,
1049741575574773761,Tue Oct 09 19:21:09 +0000 2018,en,0,xMaybellax,I’ve gone from an iPhone 6s to an XS and I can already feel that I’ve skipped a million generations 😂 but no complaints so far!,,
1049741631275114496,Tue Oct 09 19:21:22 +0000 2018,en,1,getlikeshant,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741635863683074,Tue Oct 09 19:21:23 +0000 2018,en,0,chukaemery,So Google's latest devices are taking on the iPhone XS; Microsoft surface and Amazon Echo at once,,
1049741641706295302,Tue Oct 09 19:21:25 +0000 2018,en,1,Sackboii__tre,RT @Apple: Welcome to the big screens. The new iPhone XS and iPhone XS Max are here.,,
1049741656558264320,Tue Oct 09 19:21:28 +0000 2018,en,1,Sam80266460,RT @JoshOG: New month ... BIG GIVEAWAY! Seriously homies ... BIG SCREEN; BIG STORAGE! LETS GO!  🎉 iPhone Xs Max 512GB 👋 Tag Your Friends 💞…,,
1049741657741189121,Tue Oct 09 19:21:29 +0000 2018,en,0,gauravkhairna11,Do not buy lots of bugs and productivity very cheap I am stuck I phone x Mainer screen corner crack and they says c… https://t.co/KnLgsIi5ra,,
1049741662719762432,Tue Oct 09 19:21:30 +0000 2018,en,0,1970joseb,I liked a @YouTube video https://t.co/rJyNtIvvGE How It's Made iPhone X; Xs Max and Xr Leather Case Review,,
1049741672270184448,Tue Oct 09 19:21:32 +0000 2018,en,1,kathungukisumba,RT @RedArmband: Lmao. They just punch the iPhone Xs in its throat  #madebygoogle https://t.co/3dqJCMsSUJ,,
1049741688577638400,Tue Oct 09 19:21:36 +0000 2018,en,0,AlgoryProject,Google’s Pixel 3 vs Apple’s iPhone XS: How do they stack up?  Read more: https://t.co/vI0BTftzlZ  #cryptocurrency… https://t.co/1Lggpd5FKo,,
1049741712892022784,Tue Oct 09 19:21:42 +0000 2018,en,1,Babydreadhead_,RT @_xakhsurinx_: Wish i had luck like this tf https://t.co/yfd1l1Y6Go,,
1049741721037361154,Tue Oct 09 19:21:44 +0000 2018,en,1,DirtyD193,RT @JoshOG: New month ... BIG GIVEAWAY! Seriously homies ... BIG SCREEN; BIG STORAGE! LETS GO!  🎉 iPhone Xs Max 512GB 👋 Tag Your Friends 💞…,,
1049741747016871936,Tue Oct 09 19:21:50 +0000 2018,en,1,1500bankk,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741772539260929,Tue Oct 09 19:21:56 +0000 2018,en,1,ToneForMayor_,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741779908595713,Tue Oct 09 19:21:58 +0000 2018,en,1,shane_vadnais,RT @phanstad18: YouTuber: throws iPhone XS off the top of building to “test” durability Me: odd flex but ok,,
1049741816382144513,Tue Oct 09 19:22:06 +0000 2018,en,1,AakoAravinthan,RT @geekyranjit: Got the new iOS 12.01 update on the iPhone XS Max hope it solves the charge gate issue.   Anyone else applied the update i…,,
1049741829552320512,Tue Oct 09 19:22:10 +0000 2018,en,1,kristyndante,RT @verge: How the Google Pixel 3 stacks up against the iPhone XS and Galaxy S9 https://t.co/xxdPHUajmG https://t.co/JKPbdgnKwo,,
1049741838410760192,Tue Oct 09 19:22:12 +0000 2018,en,0,newbossapps,Apple issues update to fix iPhone XS charging and WiFi problems https://t.co/DM45dxORBo,,
1049741842776903680,Tue Oct 09 19:22:13 +0000 2018,en,0,GOAT_MVP,@CNET I just hope the selfie cam on this one is not like on the iphone XS...   But wait many Pixel fans there have… https://t.co/pAULqVClgN,,
1049741860225216512,Tue Oct 09 19:22:17 +0000 2018,en,1,luispng,RT @TechCrunch: Pixel 3 vs iPhone XS: how do they stack up? https://t.co/Hr1tTv3m4h by @lucasmtny https://t.co/BU4dz9kk2w,,
1049741867267608577,Tue Oct 09 19:22:19 +0000 2018,en,0,alexandriaab_,Stealing won’t bring you good luck 😂 it might bring bad karma though,,
1049741869104562176,Tue Oct 09 19:22:19 +0000 2018,en,1,_SarahLeahy,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049741873613561861,Tue Oct 09 19:22:20 +0000 2018,en,0,Nigsdylan,iPhone Xs Max Giveaway https://t.co/tASK5waWeq via @YouTube,,
1049741874850869251,Tue Oct 09 19:22:20 +0000 2018,en,0,Hytham_met3b,@UnboxTherapy man I was expecting you to go wild and make fun on what happened in the google event like you've alwa… https://t.co/tWCE0cr2tz,,
1049741875782066178,Tue Oct 09 19:22:21 +0000 2018,en,1,Salmanmemon,RT @RedArmband: Lmao. They just punch the iPhone Xs in its throat  #madebygoogle https://t.co/3dqJCMsSUJ,,
1049741916907233284,Tue Oct 09 19:22:30 +0000 2018,en,0,kshakesss,you what ?; “dedass”,,
1049741922934382593,Tue Oct 09 19:22:32 +0000 2018,en,0,iWorld_TechNews,Google’s Pixel 3 vs Apple’s iPhone XS: How do they stack up? - https://t.co/zHnEOR1o8V https://t.co/x2QcI3R0rx,,
1049741925111267328,Tue Oct 09 19:22:32 +0000 2018,en,0,DailyScene,Google’s Pixel 3 vs Apple’s iPhone XS: How do they stack up? - https://t.co/TG8zO8Mn9V https://t.co/iPR7U3u0QR,,
1049741941276114945,Tue Oct 09 19:22:36 +0000 2018,en,1,Yaks1010,RT @Clinton_Vice_B: This one Off me sha 👀👀👀👀👀👀👀👀😳😳  3 months old Married pregnant woman booking appointment with her Lover all because he o…,,
1049741952185393153,Tue Oct 09 19:22:39 +0000 2018,en,1,riodwiputraa,RT @debbypermata: taken on iPhone XS. look at them details. https://t.co/PK7lQKrqry,,
1049741955335380992,Tue Oct 09 19:22:40 +0000 2018,en,0,blaze_tee,@thurmeesax u need to see this,,
1049741977707790337,Tue Oct 09 19:22:45 +0000 2018,en,1,treyanaaa,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742033932439552,Tue Oct 09 19:22:58 +0000 2018,en,1,AntOSak1,RT @JustinTse: iPhone Xs and Xs Max Camera - Big Improvement? (feat. @elkins_sam)   https://t.co/DQ0U09j9jq https://t.co/xU8M9nLR8B,,
1049742057949028352,Tue Oct 09 19:23:04 +0000 2018,en,1,GinaThebabe,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742058817277952,Tue Oct 09 19:23:04 +0000 2018,en,1,Anaber_xo,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742066547388416,Tue Oct 09 19:23:06 +0000 2018,en,1,brellereneelew,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742082762559488,Tue Oct 09 19:23:10 +0000 2018,en,1,kaushalshah35,RT @RedArmband: Lmao. They just punch the iPhone Xs in its throat  #madebygoogle https://t.co/3dqJCMsSUJ,,
1049742086352728064,Tue Oct 09 19:23:11 +0000 2018,en,1,blueheart119119,RT @RedArmband: Lmao. They just punch the iPhone Xs in its throat  #madebygoogle https://t.co/3dqJCMsSUJ,,
1049742087380295680,Tue Oct 09 19:23:11 +0000 2018,en,0,tomsguide,9 Reasons the Pixel 3 Beats the iPhone XS https://t.co/raGnxaHGvi https://t.co/bXLSkNQmyG,,
1049742089334927360,Tue Oct 09 19:23:12 +0000 2018,en,0,techzonestation,Apple iPhone XS Max - 64GB - Space Gray (Unlocked) A1921 (CDMA + GSM) (CA) https://t.co/sQhmHQXFz7,,
1049742124722376704,Tue Oct 09 19:23:20 +0000 2018,en,1,JannettePrado,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742139251482624,Tue Oct 09 19:23:23 +0000 2018,en,1,cookiedude,RT @JonyIveParody: Looking forward to all the pundits/bloggers/YouTubers who said the iPhone XS was “just an incremental upgrade” to iPhone…,,
1049742143470809088,Tue Oct 09 19:23:24 +0000 2018,en,1,djarnuel,RT @TechCrunch: Pixel 3 vs iPhone XS: how do they stack up? https://t.co/Hr1tTv3m4h by @lucasmtny https://t.co/BU4dz9kk2w,,
1049742150190157826,Tue Oct 09 19:23:26 +0000 2018,en,0,jondcarroll, Google’s Pixel 3 vs Apple’s iPhone XS: how do they stack up? https://t.co/2LOPRzfgHH #apple https://t.co/r9XEznZhFb,,
1049742165541175296,Tue Oct 09 19:23:30 +0000 2018,en,1,kleamowreys,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742169463054336,Tue Oct 09 19:23:31 +0000 2018,en,0,onerichardA,either you bought this or stole.. you ain’t find shit,,
1049742172663279622,Tue Oct 09 19:23:31 +0000 2018,en,0,jondcarroll,☞ Google’s Pixel 3 vs Apple’s iPhone XS: how do they stack up? https://t.co/VsneasSf11 https://t.co/ByFCG3e1TG,,
1049742182305996800,Tue Oct 09 19:23:34 +0000 2018,en,1,_chrizy,RT @femi_golden: Hot Deal 🔥  iPhone Xs  256Gb  New; but no pack or accessories 🤔  N325;000  Just This 1 available; so FCFS 🤷🏾‍♂️  Please He…,,
1049742188408725504,Tue Oct 09 19:23:35 +0000 2018,en,0,TechFishNews,How the Google Pixel 3 stacks up against the iPhone XS and Galaxy S9 https://t.co/w3eUV0IbCr https://t.co/MV0gIxtSa7,,
1049742212039356418,Tue Oct 09 19:23:41 +0000 2018,en,1,jaymone___,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742233136697344,Tue Oct 09 19:23:46 +0000 2018,en,0,Weamix_,Le Pixel 3 explose l’iPhone XS d’Apple en photo; promet Google https://t.co/c07IHqcDBd,,
1049742238014742528,Tue Oct 09 19:23:47 +0000 2018,en,0,sp00kyong,iPhone XS MAX &gt;&gt; God,,
1049742276874969088,Tue Oct 09 19:23:56 +0000 2018,en,1,BastienNV,RT @tomsguide: 9 Reasons the Pixel 3 Beats the iPhone XS https://t.co/raGnxaHGvi https://t.co/bXLSkNQmyG,,
1049742304695775232,Tue Oct 09 19:24:03 +0000 2018,en,1,Mentieobiaa,RT @Clinton_Vice_B: This one Off me sha 👀👀👀👀👀👀👀👀😳😳  3 months old Married pregnant woman booking appointment with her Lover all because he o…,,
1049742305584799744,Tue Oct 09 19:24:03 +0000 2018,en,1,ozzyx49erz,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742305295564807,Tue Oct 09 19:24:03 +0000 2018,en,0,zamariaaaaa,Lord; I see what you're doing for others ..,,
1049742308579663872,Tue Oct 09 19:24:04 +0000 2018,en,1,RIOTNEXTDOOR,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742337033859075,Tue Oct 09 19:24:11 +0000 2018,en,1,promostking,RT @p_effects: Pink Flowers Black White Chevron Pattern Design iPhone XS Case https://t.co/7GokggNgxA  #iphone #iphonecase #electronics #te…,,
1049742340410277888,Tue Oct 09 19:24:11 +0000 2018,en,1,benji888578,RT @appleinsider: #iOS12.0.1 update available; fixes Wi-fi connectivity on #iPhoneXS; #Lightning charging issues https://t.co/Ut6z2AkNoZ ht…,,
1049742386530869251,Tue Oct 09 19:24:22 +0000 2018,en,1,Onyeudo234,RT @Clinton_Vice_B: This one Off me sha 👀👀👀👀👀👀👀👀😳😳  3 months old Married pregnant woman booking appointment with her Lover all because he o…,,
1049742387331956738,Tue Oct 09 19:24:23 +0000 2018,en,1,hbasvar82_d,RT @Being_Humor: Tim Cook selling iPhone Xs; Xmax and Xr https://t.co/QbRpBrdRcG,,
1049742395833819137,Tue Oct 09 19:24:25 +0000 2018,en,1,its_sisi89,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742418340401152,Tue Oct 09 19:24:30 +0000 2018,en,1,hotboytrav1k,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742434194874370,Tue Oct 09 19:24:34 +0000 2018,en,1,RitsuOP,RT @RedArmband: Lmao. They just punch the iPhone Xs in its throat  #madebygoogle https://t.co/3dqJCMsSUJ,,
1049742446282719232,Tue Oct 09 19:24:37 +0000 2018,en,0,KingJCreations,just copped the Iphone XS Max and a series 4 apple watch 🔥,,
1049742448954679298,Tue Oct 09 19:24:37 +0000 2018,en,0,JoeCMerriman,iPhone Xs or Pixel 3 #madebygoogle #AppleEvent,,
1049742457972363265,Tue Oct 09 19:24:39 +0000 2018,en,0,Asem11114,iPhone XS Max https://t.co/wblckSCU7m,,
1049742492567068674,Tue Oct 09 19:24:48 +0000 2018,en,0,Hytham_met3b,@UnboxTherapy man I was expecting you to go wild and make fun of what happened in the google event like you've alwa… https://t.co/y2BxEZoZ5m,,
1049742498619379713,Tue Oct 09 19:24:49 +0000 2018,en,1,Kenn_410,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742498225168385,Tue Oct 09 19:24:49 +0000 2018,en,0,bardtech_info,Google’s Pixel 3 vs Apple’s iPhone XS: how do they stack up? https://t.co/mWzV7vZF81 https://t.co/dLflqjmKGW,,
1049742505468747776,Tue Oct 09 19:24:51 +0000 2018,en,1,25JAYDOT,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742508090171392,Tue Oct 09 19:24:51 +0000 2018,en,1,Miyo83721582,RT @macworld: We've teamed up with AnyTrans from @iMobie_Inc to give away a FREE 64GB iPhone XS Max!  Details here: https://t.co/xQoVxiL2Wm…,,
1049742526419279872,Tue Oct 09 19:24:56 +0000 2018,en,0,vailevantaeanda,@ASpittel As a fact; Pixel3 cam is way superior to iPhone XS. Check the comparisons on the specs and even the compa… https://t.co/J0g5SIIU4o,,
1049742527018893312,Tue Oct 09 19:24:56 +0000 2018,en,1,marxcruzz,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742532958138372,Tue Oct 09 19:24:57 +0000 2018,en,1,karolina269_,RT @RedArmband: Lmao. They just punch the iPhone Xs in its throat  #madebygoogle https://t.co/3dqJCMsSUJ,,
1049742534489067520,Tue Oct 09 19:24:58 +0000 2018,en,1,__haiiileyyy,RT @AyannahJanae_13: iPhone Xs Max me please 😩,,
1049742541342543872,Tue Oct 09 19:24:59 +0000 2018,en,0,hallstephenj,Pixel 3 and Pixel 3 XL vibration motor verdict: Better than Pixel 2 XL; worse than iPhone 6s; iPhone 7; iPhone 8; i… https://t.co/3CXhUN27Ju,,
1049742545608040448,Tue Oct 09 19:25:00 +0000 2018,en,1,anisasku,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742556781785089,Tue Oct 09 19:25:03 +0000 2018,en,0,abz_HBTL,Why I think this was a bunch of IPhone XS Max’s 😂🤪🤪,,
1049742569834332160,Tue Oct 09 19:25:06 +0000 2018,en,0,Senwoods,Google’s Pixel 3 vs Apple’s iPhone XS: How do they stack up? https://t.co/TgUaakppVR https://t.co/B62LZ9zIDg,,
1049742603145506817,Tue Oct 09 19:25:14 +0000 2018,en,1,Sam547779,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742617855037442,Tue Oct 09 19:25:18 +0000 2018,en,0,ellevi18,Google’s Pixel 3 vs Apple’s iPhone XS: how do they stack up? https://t.co/DdYjJlBCWL #Google https://t.co/t7dJKLJAOl,,
1049742651237552128,Tue Oct 09 19:25:25 +0000 2018,en,0,msdptech,Pixel 3 vs iPhone XS: how do they stack up? https://t.co/7RI9BMjWBX,,
1049742665498193920,Tue Oct 09 19:25:29 +0000 2018,en,0,ShanilKawol,Thank you @SamsungUK for making more beautiful phone screens than the iPhone XS or Pixel 3 😎🙌  #iphoneXS… https://t.co/PsS2BBduAy,,
1049742665091231744,Tue Oct 09 19:25:29 +0000 2018,en,0,ElementCASE,Formula by @ElementCASE part iPhone Life Magazine's review of the Best iPhone Cases. https://t.co/AlBnhjP6l3… https://t.co/zRBqXGybO4,,
1049742688868659200,Tue Oct 09 19:25:34 +0000 2018,en,1,madelyn_kay,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742703200821248,Tue Oct 09 19:25:38 +0000 2018,en,1,LaureltonStudio,RT @LaureltonStudio: 📱Can’t wait for the new iPhone XR?! Me too!! That’s why I wrote this post; on all its new features!📱 . https://t.co/3c…,,
1049742703834091525,Tue Oct 09 19:25:38 +0000 2018,en,1,SubashR8,RT @VastAgency: We figured we would give one of these away; want to win? Follow the instructions below; go!  🎉 iPhone Xs Max 👋 Tag Your Fri…,,
1049742709148319745,Tue Oct 09 19:25:39 +0000 2018,en,1,senseixkiyahh,RT @AyannahJanae_13: iPhone Xs Max me please 😩,,
1049742717528526850,Tue Oct 09 19:25:41 +0000 2018,en,1,SubashR8,RT @VBI: Our biggest prize yet. VBI &amp; Vast are back with a HOT #iPhoneXSMax giveaway. Because you deserve all the nice things:  🎉 iPhone Xs…,,
1049742735756939270,Tue Oct 09 19:25:46 +0000 2018,en,0,llodocom,The iPhone XS vs a Cinema Camera: Can You Tell the Difference? https://t.co/YKvNAI8r6l,,
1049742770737426432,Tue Oct 09 19:25:54 +0000 2018,en,1,Nasiaaax3_,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742778962305024,Tue Oct 09 19:25:56 +0000 2018,en,1,Guihermebrii,RT @ViaBTC: Congratulations on the completion of ViaBTC Token #VIAT Acceleration!  RT this &amp; Follow @ViaBTC to get a chance of winning an i…,,
1049742797924954112,Tue Oct 09 19:26:00 +0000 2018,en,1,xboyfearless,RT @Clinton_Vice_B: This one Off me sha 👀👀👀👀👀👀👀👀😳😳  3 months old Married pregnant woman booking appointment with her Lover all because he o…,,
1049742810096783360,Tue Oct 09 19:26:03 +0000 2018,en,0,jamespagenhs,Apple issues update to fix iPhone XS charging and WiFi problems https://t.co/OrWnH8gQGR,,
1049742826404270080,Tue Oct 09 19:26:07 +0000 2018,en,1,YoooJohnnnn,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742832670580737,Tue Oct 09 19:26:09 +0000 2018,en,1,bibii_j,RT @ts_augustt: iPhone XS Max 512gb Available Space Grey Price: 8;000ghc  Kindly retweet my buyer may be on your TL 🙏🏾 https://t.co/cPWVKxx…,,
1049742837032443904,Tue Oct 09 19:26:10 +0000 2018,en,1,_cessses,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742837561155584,Tue Oct 09 19:26:10 +0000 2018,en,1,almostchiara,RT @awloveyoulouis: the new iphone xs camera quality is so clear that if you point it at a picture of one direction you can see all their l…,,
1049742861112143872,Tue Oct 09 19:26:16 +0000 2018,en,1,drizzybells,RT @Clinton_Vice_B: This one Off me sha 👀👀👀👀👀👀👀👀😳😳  3 months old Married pregnant woman booking appointment with her Lover all because he o…,,
1049742868674416640,Tue Oct 09 19:26:17 +0000 2018,en,1,CraytonCortez,RT @chris3sparza: I dedass found a brand new  gold iPhone Xs in the parking lot of the mall retweet for good luck🤣 https://t.co/m6nBsTs7rW,,
1049742875288846336,Tue Oct 09 19:26:19 +0000 2018,en,1,kathungukisumba,RT @moment: Night Sight.... Look out iPhone XS  Guess we'll need to do a little shootout. #madebygoogle https://t.co/WZhde6lnF9,,
1049742879026044928,Tue Oct 09 19:26:20 +0000 2018,en,0,Hytham_met3b,@UnboxTherapy man I was expecting you to go wild and make fun of what happened in the google event like you've alwa… https://t.co/v5uYhm80dj,,
1049742879369953282,Tue Oct 09 19:26:20 +0000 2018,en,0,iamaaron_uk,@JSHiggins_ @nialltg @joehudsonsmall It was embarrassing when Google claimed their camera quality is far better tha… https://t.co/sSyXlQDZTu,,
1049742886130995200,Tue Oct 09 19:26:21 +0000 2018,en,1,MikeFromCorn,RT @TyHartshorn: Or homeboy bought the phone and just lying trying to go viral and it obviously worked because people are stupid https://t.…,,
1049742895656267776,Tue Oct 09 19:26:24 +0000 2018,en,0,natreallyy,Pixel 3 specs lookin real nice 🤔,,
1049742901205323776,Tue Oct 09 19:26:25 +0000 2018,en,0,panicathishouse,@Apple I’m getting the iPhone Xs max for Christmas; currently have iPhone X. Great job so far.,,
1049742901167542272,Tue Oct 09 19:26:25 +0000 2018,en,0,John_A_Nguyen,@Bruce_Wayne8887 @andrewmartonik It makes sense. They had time to make fix their process. Apple also added them rec… https://t.co/w8ssyI9ZaW,,
1049742907505299457,Tue Oct 09 19:26:27 +0000 2018,en,1,kathungukisumba,RT @DonnyPradiptaa: Lowlight photos iPhone XS vs Google Pixel 3. Savage!  #pixel3 #madebygoogle https://t.co/vuN03IlYFA,,
1049742923552645121,Tue Oct 09 19:26:30 +0000 2018,en,0,draconisvh,Win an iPhone XS and Anker Accessories https://t.co/6uARCFaCqV,,
1049742924605358081,Tue Oct 09 19:26:31 +0000 2018,en,0,KrisSiegel,@hallstephenj But not worse than the iPhone XS and iPhone XS Max?  🙃,,
